session_id,converted,revenue,n_clicks,mean_price,max_price,n_models
17038,0,90,2,45.0,52,2
17039,1,104,3,34.666666666666664,43,3
17040,1,133,3,44.333333333333336,62,3
17041,0,33,1,33.0,33,1
17042,0,105,2,52.5,62,2
17043,1,174,4,43.5,60,4
17044,0,28,1,28.0,28,1
17045,1,233,6,38.833333333333336,48,6
17046,0,235,6,39.166666666666664,60,6
17047,0,362,7,51.714285714285715,67,7
17048,1,464,12,38.666666666666664,52,11
17049,0,33,1,33.0,33,1
17050,1,495,10,49.5,62,10
17052,0,38,1,38.0,38,1
17054,1,242,6,40.333333333333336,62,4
17055,0,38,1,38.0,38,1
17056,1,971,23,42.21739130434783,82,21
17057,1,23,1,23.0,23,1
17058,0,48,1,48.0,48,1
17059,0,106,3,35.333333333333336,48,3
17060,0,267,6,44.5,62,3
17061,0,48,1,48.0,48,1
17062,0,48,1,48.0,48,1
17063,0,86,2,43.0,43,2
17064,0,129,2,64.5,67,2
17065,1,139,3,46.333333333333336,48,2
17066,0,67,1,67.0,67,1
17067,1,328,8,41.0,62,8
17068,1,109,3,36.333333333333336,43,3
17069,0,191,4,47.75,52,4
17070,1,142,4,35.5,43,4
17071,0,43,1,43.0,43,1
17072,0,133,3,44.333333333333336,57,3
17073,0,152,3,50.666666666666664,62,3
17074,0,141,3,47.0,55,3
17075,0,43,1,43.0,43,1
17076,1,559,12,46.583333333333336,62,12
17077,1,104,3,34.666666666666664,48,2
17078,0,204,4,51.0,62,3
17079,1,296,6,49.333333333333336,72,5
17080,0,295,6,49.166666666666664,67,6
17081,0,28,1,28.0,28,1
17083,0,38,1,38.0,38,1
17084,0,186,3,62.0,67,3
17086,0,227,4,56.75,62,4
17087,0,52,1,52.0,52,1
17088,0,38,1,38.0,38,1
17089,0,38,1,38.0,38,1
17091,0,142,3,47.333333333333336,62,3
17092,0,128,3,42.666666666666664,52,3
17093,1,43,1,43.0,43,1
17094,0,131,3,43.666666666666664,55,3
17095,0,71,2,35.5,38,2
17096,0,48,1,48.0,48,1
17097,0,327,8,40.875,52,4
17098,1,76,2,38.0,38,2
17099,1,85,2,42.5,52,2
17100,0,80,2,40.0,52,2
17101,1,199,5,39.8,57,5
17102,1,152,4,38.0,43,4
17104,0,172,3,57.333333333333336,67,3
17105,0,377,8,47.125,82,8
17106,1,109,3,36.333333333333336,43,3
17107,1,43,1,43.0,43,1
17108,0,119,3,39.666666666666664,48,3
17109,0,38,1,38.0,38,1
17110,1,421,11,38.27272727272727,62,11
17111,0,38,1,38.0,38,1
17112,0,161,4,40.25,57,4
17113,0,62,1,62.0,62,1
17114,0,241,6,40.166666666666664,57,6
17115,1,512,16,32.0,52,6
17116,0,62,1,62.0,62,1
17117,1,590,13,45.38461538461539,65,13
17118,0,157,3,52.333333333333336,62,3
17119,0,404,9,44.888888888888886,62,8
17120,0,119,3,39.666666666666664,43,2
17121,1,336,6,56.0,82,5
17122,1,56,2,28.0,28,2
17123,0,60,1,60.0,60,1
17124,0,95,2,47.5,62,2
17125,0,205,4,51.25,72,4
17126,0,52,1,52.0,52,1
17127,0,138,3,46.0,52,3
17128,0,67,1,67.0,67,1
17129,1,246,7,35.142857142857146,48,7
17131,0,114,2,57.0,62,2
17132,1,1077,24,44.875,82,23
17133,0,628,15,41.86666666666667,57,15
17136,0,236,5,47.2,62,5
17138,1,85,2,42.5,52,2
17139,1,129,3,43.0,48,3
17140,0,190,5,38.0,43,4
17141,0,48,2,24.0,28,2
17142,0,224,4,56.0,67,4
17143,1,364,9,40.44444444444444,57,8
17144,0,100,2,50.0,62,2
17145,1,572,13,44.0,62,6
17146,1,38,1,38.0,38,1
17147,0,62,1,62.0,62,1
17148,0,161,4,40.25,52,4
17149,1,109,3,36.333333333333336,43,3
17150,0,48,1,48.0,48,1
17151,0,388,8,48.5,62,8
17152,0,48,1,48.0,48,1
17153,0,691,13,53.15384615384615,67,12
17154,1,250,7,35.714285714285715,52,7
17155,0,38,1,38.0,38,1
17156,0,33,1,33.0,33,1
17157,1,164,4,41.0,60,4
17158,1,304,7,43.42857142857143,62,5
17159,1,127,4,31.75,43,4
17160,1,685,18,38.05555555555556,62,17
17161,0,62,1,62.0,62,1
17162,0,114,3,38.0,48,3
17163,0,112,2,56.0,57,2
17164,1,383,10,38.3,48,10
17165,1,787,21,37.476190476190474,62,21
17166,1,38,1,38.0,38,1
17167,0,388,9,43.111111111111114,60,9
17168,0,48,1,48.0,48,1
17169,1,1099,23,47.78260869565217,72,21
17170,0,526,12,43.833333333333336,62,12
17171,0,52,1,52.0,52,1
17172,0,120,2,60.0,82,2
17173,0,119,3,39.666666666666664,43,3
17174,0,166,3,55.333333333333336,57,3
17175,0,100,2,50.0,62,2
17176,1,167,4,41.75,48,4
17177,0,185,4,46.25,52,4
17178,0,205,4,51.25,67,4
17179,1,133,3,44.333333333333336,57,3
17180,0,48,1,48.0,48,1
17181,0,337,7,48.142857142857146,57,7
17182,1,223,5,44.6,62,3
17183,1,368,10,36.8,62,9
17184,1,512,12,42.666666666666664,67,12
17185,0,392,8,49.0,72,8
17186,0,43,1,43.0,43,1
17187,0,295,5,59.0,67,5
17188,1,166,4,41.5,62,4
17189,0,38,1,38.0,38,1
17190,0,52,1,52.0,52,1
17191,1,311,8,38.875,50,8
17193,1,671,15,44.733333333333334,67,15
17194,0,600,13,46.15384615384615,82,13
17195,0,66,2,33.0,43,2
17196,0,76,2,38.0,38,2
17199,1,90,2,45.0,52,2
17200,1,314,8,39.25,48,8
17201,1,43,1,43.0,43,1
17202,0,280,6,46.666666666666664,57,5
17203,0,62,1,62.0,62,1
17204,1,142,4,35.5,43,4
17206,1,142,4,35.5,38,4
17207,0,143,3,47.666666666666664,62,3
17208,1,76,2,38.0,38,1
17209,1,3504,79,44.35443037974684,82,54
17210,0,38,1,38.0,38,1
17211,0,61,2,30.5,38,2
17212,0,33,1,33.0,33,1
17213,1,33,1,33.0,33,1
17214,1,840,19,44.21052631578947,72,19
17216,0,38,1,38.0,38,1
17217,0,43,1,43.0,43,1
17218,0,153,3,51.0,62,3
17219,0,43,1,43.0,43,1
17220,0,209,4,52.25,57,4
17222,0,91,2,45.5,48,2
17223,0,190,4,47.5,62,4
17224,0,28,1,28.0,28,1
17226,0,51,2,25.5,28,2
17227,0,157,3,52.333333333333336,62,2
17228,0,100,2,50.0,52,2
17229,0,133,3,44.333333333333336,57,2
17230,0,20,1,20.0,20,1
17231,0,124,2,62.0,62,1
17232,0,38,1,38.0,38,1
17233,1,527,13,40.53846153846154,67,13
17234,1,119,3,39.666666666666664,48,3
17235,1,159,4,39.75,55,4
17236,0,1119,21,53.285714285714285,67,15
17238,1,990,22,45.0,57,21
17239,0,104,2,52.0,52,1
17240,1,637,16,39.8125,62,15
17241,1,646,17,38.0,48,14
17242,0,410,10,41.0,48,9
17243,1,48,1,48.0,48,1
17244,1,90,2,45.0,52,2
17245,0,62,1,62.0,62,1
17246,0,62,1,62.0,62,1
17247,1,480,10,48.0,67,10
17248,1,439,10,43.9,82,10
17249,0,134,3,44.666666666666664,48,2
17250,1,1729,39,44.333333333333336,82,31
17251,1,33,1,33.0,33,1
17252,1,69,3,23.0,23,1
17253,0,124,2,62.0,67,2
17254,0,52,1,52.0,52,1
17255,0,43,1,43.0,43,1
17256,0,238,5,47.6,52,5
17257,0,28,1,28.0,28,1
17258,1,181,4,45.25,57,4
17259,1,244,7,34.857142857142854,57,7
17260,0,62,1,62.0,62,1
17261,0,181,4,45.25,52,4
17262,0,62,1,62.0,62,1
17263,1,222,6,37.0,52,6
17264,0,38,1,38.0,38,1
17265,0,57,1,57.0,57,1
17266,1,118,3,39.333333333333336,52,3
17267,0,257,5,51.4,67,5
17268,0,33,1,33.0,33,1
17269,1,161,4,40.25,57,4
17270,0,230,4,57.5,82,4
17271,1,86,2,43.0,48,2
17272,0,43,1,43.0,43,1
17273,1,223,5,44.6,57,5
17274,1,90,2,45.0,52,2
17275,0,190,4,47.5,62,4
17276,1,234,5,46.8,52,3
17277,0,124,3,41.333333333333336,48,3
17278,0,115,3,38.333333333333336,52,3
17279,0,104,3,34.666666666666664,48,3
17280,0,52,1,52.0,52,1
17281,1,560,13,43.07692307692308,57,12
17282,1,740,19,38.94736842105263,62,14
17283,0,76,2,38.0,38,1
17284,1,297,9,33.0,38,9
17285,0,33,1,33.0,33,1
17286,0,143,3,47.666666666666664,62,3
17287,0,847,18,47.05555555555556,82,18
17288,0,100,2,50.0,62,2
17289,0,124,3,41.333333333333336,48,2
17290,0,52,1,52.0,52,1
17291,0,33,1,33.0,33,1
17292,0,181,4,45.25,52,4
17293,1,166,4,41.5,62,4
17295,0,38,1,38.0,38,1
17296,1,94,3,31.333333333333332,33,3
17297,1,38,1,38.0,38,1
17298,0,62,1,62.0,62,1
17299,1,543,15,36.2,48,15
17300,0,62,1,62.0,62,1
17301,0,28,1,28.0,28,1
17302,0,399,12,33.25,72,8
17303,0,129,2,64.5,67,2
17304,1,1471,35,42.02857142857143,82,30
17305,1,511,11,46.45454545454545,82,11
17306,0,62,1,62.0,62,1
17307,0,28,1,28.0,28,1
17308,0,38,1,38.0,38,1
17309,0,139,3,46.333333333333336,48,2
17310,1,76,2,38.0,48,2
17311,0,289,7,41.285714285714285,62,7
17312,1,86,2,43.0,48,2
17313,0,90,2,45.0,52,2
17314,0,52,1,52.0,52,1
17315,1,101,3,33.666666666666664,48,3
17316,0,105,2,52.5,62,2
17317,0,148,3,49.333333333333336,62,3
17318,0,195,4,48.75,52,3
17319,0,38,1,38.0,38,1
17320,1,76,2,38.0,38,2
17321,0,362,7,51.714285714285715,67,7
17322,0,147,3,49.0,62,3
17323,1,114,3,38.0,43,3
17324,0,157,3,52.333333333333336,62,2
17325,1,441,11,40.09090909090909,62,10
17326,0,152,3,50.666666666666664,57,3
17327,0,243,5,48.6,67,5
17328,1,299,7,42.714285714285715,57,7
17329,0,48,1,48.0,48,1
17330,1,298,8,37.25,52,7
17331,1,294,8,36.75,48,8
17332,0,33,1,33.0,33,1
17333,0,295,5,59.0,67,5
17334,0,322,7,46.0,62,6
17336,0,86,2,43.0,48,2
17337,0,133,3,44.333333333333336,57,3
17338,1,28,1,28.0,28,1
17339,0,133,3,44.333333333333336,57,3
17340,1,38,1,38.0,38,1
17341,1,81,2,40.5,48,2
17342,1,497,14,35.5,43,14
17343,1,114,3,38.0,48,3
17344,0,185,4,46.25,57,4
17345,0,33,1,33.0,33,1
17346,0,94,3,31.333333333333332,38,2
17347,0,38,1,38.0,38,1
17348,0,62,1,62.0,62,1
17349,1,110,2,55.0,82,2
17350,1,56,2,28.0,28,2
17351,0,33,1,33.0,33,1
17352,0,165,5,33.0,38,5
17353,1,294,8,36.75,48,8
17354,0,152,3,50.666666666666664,62,2
17355,0,99,3,33.0,33,3
17356,1,109,3,36.333333333333336,48,3
17357,0,43,1,43.0,43,1
17358,0,1145,26,44.03846153846154,62,18
17359,0,62,1,62.0,62,1
17360,0,85,2,42.5,52,2
17361,1,1242,30,41.4,82,28
17362,1,161,4,40.25,62,4
17363,1,253,5,50.6,62,5
17364,0,48,1,48.0,48,1
17365,0,417,9,46.333333333333336,62,8
17366,0,133,3,44.333333333333336,62,3
17367,1,86,2,43.0,48,2
17368,0,146,4,36.5,57,4
17369,1,152,3,50.666666666666664,67,3
17370,1,233,6,38.833333333333336,48,5
17371,0,467,11,42.45454545454545,62,10
17372,0,114,2,57.0,57,2
17373,1,668,17,39.294117647058826,57,16
17374,1,1509,40,37.725,62,27
17375,0,28,1,28.0,28,1
17376,0,51,2,25.5,28,2
17377,0,76,2,38.0,38,1
17378,0,52,1,52.0,52,1
17379,0,343,7,49.0,62,5
17380,1,81,2,40.5,43,2
17381,0,657,13,50.53846153846154,67,13
17382,0,518,11,47.09090909090909,82,11
17383,1,38,1,38.0,38,1
17384,0,215,5,43.0,48,5
17385,0,113,3,37.666666666666664,52,3
17386,1,300,7,42.857142857142854,52,7
17388,1,237,6,39.5,62,6
17389,0,246,5,49.2,62,5
17391,1,309,7,44.142857142857146,62,7
17392,1,975,26,37.5,55,21
17393,1,172,4,43.0,48,2
17394,1,90,2,45.0,62,2
17395,1,347,8,43.375,62,8
17396,0,341,8,42.625,67,8
17397,0,57,1,57.0,57,1
17398,1,109,3,36.333333333333336,48,3
17399,1,38,1,38.0,38,1
17400,0,57,1,57.0,57,1
17401,0,38,1,38.0,38,1
17402,0,26,1,26.0,26,1
17403,0,554,13,42.61538461538461,72,12
17404,0,151,3,50.333333333333336,55,3
17405,0,85,2,42.5,62,2
17406,1,28,1,28.0,28,1
17408,1,652,14,46.57142857142857,82,13
17409,0,176,4,44.0,62,4
17410,1,1512,34,44.470588235294116,62,32
17411,1,66,2,33.0,38,2
17413,1,143,3,47.666666666666664,52,3
17414,0,48,1,48.0,48,1
17416,0,28,1,28.0,28,1
17417,0,105,2,52.5,62,2
17418,0,33,1,33.0,33,1
17419,0,57,1,57.0,57,1
17421,0,57,1,57.0,57,1
17422,0,43,1,43.0,43,1
17423,1,259,7,37.0,52,7
17424,1,767,19,40.36842105263158,67,18
17425,0,38,1,38.0,38,1
17426,0,48,1,48.0,48,1
17427,1,84,3,28.0,38,3
17428,1,289,7,41.285714285714285,62,5
17430,1,95,2,47.5,62,2
17432,1,666,14,47.57142857142857,62,11
17433,0,62,1,62.0,62,1
17434,0,195,4,48.75,57,4
17435,1,104,3,34.666666666666664,43,3
17436,0,1311,29,45.206896551724135,67,29
17437,0,38,1,38.0,38,1
17438,1,1231,28,43.964285714285715,67,26
17439,1,1164,27,43.111111111111114,62,27
17440,0,95,2,47.5,57,2
17441,0,33,1,33.0,33,1
17442,1,238,5,47.6,52,5
17443,0,185,4,46.25,57,4
17444,1,874,20,43.7,82,20
17445,1,295,7,42.142857142857146,67,7
17446,0,98,2,49.0,60,2
17447,0,195,4,48.75,67,4
17448,1,1551,35,44.31428571428572,82,24
17449,1,127,4,31.75,38,4
17450,0,253,5,50.6,57,4
17451,0,181,4,45.25,62,4
17452,1,1138,27,42.148148148148145,82,26
17453,1,491,9,54.55555555555556,67,9
17454,0,43,1,43.0,43,1
17455,0,57,1,57.0,57,1
17456,1,321,8,40.125,55,8
17457,0,339,8,42.375,48,6
17458,1,917,21,43.666666666666664,72,15
17459,1,66,2,33.0,38,2
17460,0,67,1,67.0,67,1
17461,0,23,1,23.0,23,1
17462,1,356,9,39.55555555555556,52,8
17463,0,242,5,48.4,57,5
17464,0,61,2,30.5,33,2
17465,0,381,7,54.42857142857143,67,7
17466,1,171,4,42.75,52,4
17467,1,124,3,41.333333333333336,43,3
17468,1,208,6,34.666666666666664,43,6
17469,0,43,1,43.0,43,1
17470,0,434,9,48.22222222222222,62,9
17471,0,114,3,38.0,43,3
17472,0,319,6,53.166666666666664,60,6
17473,0,968,17,56.94117647058823,67,8
17474,0,82,1,82.0,82,1
17475,0,257,5,51.4,62,4
17476,1,280,7,40.0,57,7
17478,1,76,2,38.0,43,2
17479,0,33,1,33.0,33,1
17480,0,38,1,38.0,38,1
17481,0,38,1,38.0,38,1
17482,0,210,4,52.5,62,4
17484,1,205,4,51.25,62,3
17485,1,33,1,33.0,33,1
17486,0,33,1,33.0,33,1
17487,1,114,3,38.0,43,3
17488,0,48,1,48.0,48,1
17489,1,86,2,43.0,43,2
17490,1,439,13,33.76923076923077,43,13
17492,1,194,5,38.8,62,5
17493,0,95,2,47.5,57,2
17494,0,210,4,52.5,67,4
17495,1,148,3,49.333333333333336,62,3
17496,0,265,7,37.857142857142854,62,5
17497,1,480,12,40.0,62,12
17498,0,38,1,38.0,38,1
17499,0,233,5,46.6,82,5
17500,1,38,1,38.0,38,1
17501,1,1358,30,45.266666666666666,82,23
17502,1,170,5,34.0,38,5
17503,1,617,15,41.13333333333333,62,13
17504,0,261,6,43.5,62,6
17505,0,218,5,43.6,82,4
17506,1,1001,24,41.708333333333336,62,24
17507,1,418,11,38.0,48,9
17508,0,180,4,45.0,52,3
17509,1,866,20,43.3,67,20
17510,1,147,4,36.75,43,4
17511,0,57,1,57.0,57,1
17512,0,163,3,54.333333333333336,82,3
17513,0,301,6,50.166666666666664,67,5
17514,0,153,3,51.0,57,3
17515,0,152,3,50.666666666666664,57,3
17516,0,220,4,55.0,82,4
17517,1,142,4,35.5,38,4
17518,1,309,7,44.142857142857146,72,7
17519,0,161,3,53.666666666666664,57,3
17520,1,43,1,43.0,43,1
17521,0,76,2,38.0,38,1
17522,0,67,1,67.0,67,1
17523,0,76,2,38.0,38,2
17524,1,435,11,39.54545454545455,55,9
17525,0,134,2,67.0,67,2
17526,1,491,12,40.916666666666664,48,12
17527,0,28,1,28.0,28,1
17528,0,28,1,28.0,28,1
17529,1,201,4,50.25,62,3
17530,1,538,13,41.38461538461539,62,13
17531,0,38,1,38.0,38,1
17532,0,33,1,33.0,33,1
17533,0,238,5,47.6,62,5
17534,0,96,2,48.0,48,2
17535,1,145,5,29.0,48,4
17536,0,147,4,36.75,43,4
17537,0,62,1,62.0,62,1
17538,1,289,7,41.285714285714285,57,6
17539,0,865,20,43.25,57,12
17540,1,793,17,46.64705882352941,72,17
17541,1,128,3,42.666666666666664,52,3
17542,1,179,5,35.8,57,5
17543,0,109,2,54.5,57,2
17544,0,100,2,50.0,62,2
17545,1,319,8,39.875,48,7
17546,0,176,4,44.0,62,4
17547,0,74,3,24.666666666666668,28,2
17548,0,38,1,38.0,38,1
17549,0,43,1,43.0,43,1
17550,1,76,2,38.0,38,1
17551,0,43,1,43.0,43,1
17552,0,129,3,43.0,48,3
17553,0,57,1,57.0,57,1
17554,0,62,1,62.0,62,1
17555,0,119,2,59.5,67,2
17556,1,1262,30,42.06666666666667,62,20
17557,0,48,1,48.0,48,1
17558,0,38,1,38.0,38,1
17559,1,23,1,23.0,23,1
17560,1,395,9,43.888888888888886,72,9
17561,0,62,1,62.0,62,1
17562,1,124,3,41.333333333333336,43,3
17563,0,295,6,49.166666666666664,62,6
17565,0,95,2,47.5,62,2
17566,0,220,4,55.0,82,4
17567,0,200,4,50.0,62,4
17568,1,402,10,40.2,72,10
17569,0,129,2,64.5,67,2
17570,0,38,1,38.0,38,1
17571,0,90,2,45.0,57,2
17572,0,125,2,62.5,82,2
17573,0,28,1,28.0,28,1
17574,1,123,3,41.0,52,3
17575,0,57,1,57.0,57,1
17576,1,66,2,33.0,38,2
17577,0,38,1,38.0,38,1
17578,1,470,10,47.0,72,10
17579,0,48,1,48.0,48,1
17580,0,457,9,50.77777777777778,67,9
17581,1,152,4,38.0,43,4
17582,0,138,3,46.0,62,3
17583,0,105,2,52.5,67,2
17584,0,104,2,52.0,52,1
17585,1,38,1,38.0,38,1
17586,0,57,1,57.0,57,1
17587,1,161,4,40.25,52,4
17588,1,192,5,38.4,50,5
17589,0,866,20,43.3,82,20
17590,0,381,7,54.42857142857143,67,6
17591,0,167,3,55.666666666666664,67,3
17592,0,95,2,47.5,57,2
17593,0,62,1,62.0,62,1
17594,1,322,8,40.25,57,8
17595,0,33,1,33.0,33,1
17596,1,1302,35,37.2,62,34
17597,0,43,1,43.0,43,1
17598,1,224,5,44.8,52,4
17599,1,317,9,35.22222222222222,48,8
17600,1,297,8,37.125,57,8
17601,0,576,11,52.36363636363637,67,11
17602,1,987,24,41.125,65,23
17603,0,48,2,24.0,28,2
17604,0,95,2,47.5,57,2
17605,0,52,1,52.0,52,1
17607,1,246,6,41.0,57,5
17609,0,82,2,41.0,62,2
17610,1,319,8,39.875,48,5
17611,1,380,11,34.54545454545455,55,11
17612,1,213,6,35.5,48,6
17613,0,282,5,56.4,67,4
17615,0,33,1,33.0,33,1
17616,0,52,1,52.0,52,1
17617,1,138,3,46.0,62,3
17618,0,122,2,61.0,62,2
17619,1,228,6,38.0,48,6
17620,0,214,4,53.5,57,3
17621,1,225,6,37.5,52,6
17622,1,220,5,44.0,48,5
17623,1,1538,32,48.0625,82,30
17624,0,126,3,42.0,50,3
17625,1,38,1,38.0,38,1
17626,0,276,5,55.2,62,4
17627,0,56,2,28.0,33,2
17628,0,48,1,48.0,48,1
17629,0,48,1,48.0,48,1
17630,0,271,5,54.2,62,5
17631,0,308,8,38.5,57,8
17632,0,611,13,47.0,72,8
17633,0,339,8,42.375,82,8
17634,1,299,7,42.714285714285715,62,7
17635,0,48,1,48.0,48,1
17636,0,528,10,52.8,67,9
17637,1,1247,30,41.56666666666667,67,22
17638,1,364,10,36.4,62,9
17639,0,171,3,57.0,57,2
17640,0,33,1,33.0,33,1
17641,0,43,1,43.0,43,1
17642,0,67,1,67.0,67,1
17643,1,23,1,23.0,23,1
17644,1,190,5,38.0,48,5
17645,1,902,21,42.95238095238095,57,21
17647,0,357,7,51.0,67,7
17648,0,618,15,41.2,57,14
17649,1,692,14,49.42857142857143,82,14
17650,0,220,4,55.0,72,3
17651,0,214,4,53.5,57,4
17652,0,33,1,33.0,33,1
17653,0,186,3,62.0,67,3
17654,0,57,1,57.0,57,1
17655,0,38,1,38.0,38,1
17656,0,61,2,30.5,33,2
17657,0,243,4,60.75,67,3
17658,0,338,6,56.333333333333336,67,6
17659,1,145,5,29.0,33,5
17660,0,43,1,43.0,43,1
17661,0,43,1,43.0,43,1
17662,0,71,2,35.5,38,2
17663,0,262,5,52.4,57,3
17664,1,598,12,49.833333333333336,82,12
17665,0,229,4,57.25,67,4
17666,1,43,1,43.0,43,1
17667,1,109,3,36.333333333333336,48,3
17668,0,763,15,50.86666666666667,67,15
17670,0,235,4,58.75,77,3
17671,0,124,2,62.0,62,1
17672,0,261,6,43.5,52,6
17673,0,192,3,64.0,82,3
17674,0,195,4,48.75,57,4
17675,0,625,14,44.642857142857146,67,14
17676,0,48,1,48.0,48,1
17677,0,180,5,36.0,48,5
17678,1,324,7,46.285714285714285,72,7
17679,0,690,16,43.125,67,16
17680,1,256,7,36.57142857142857,43,7
17681,0,213,5,42.6,52,5
17682,1,846,18,47.0,82,14
17683,0,81,2,40.5,43,2
17684,0,340,8,42.5,57,8
17685,1,1013,23,44.04347826086956,67,21
17686,0,86,2,43.0,48,2
17688,1,180,5,36.0,48,5
17689,1,99,3,33.0,43,3
17690,1,76,2,38.0,38,2
17691,0,96,2,48.0,48,1
17692,1,819,19,43.10526315789474,82,15
17693,0,52,1,52.0,52,1
17694,0,124,3,41.333333333333336,43,2
17695,1,892,22,40.54545454545455,67,22
17696,0,82,2,41.0,62,2
17698,1,203,6,33.833333333333336,43,6
17699,0,257,5,51.4,67,4
17700,1,109,3,36.333333333333336,43,3
17701,1,497,11,45.18181818181818,82,10
17702,0,122,2,61.0,62,2
17703,1,309,7,44.142857142857146,57,7
17704,0,81,2,40.5,43,2
17705,0,62,1,62.0,62,1
17706,0,171,4,42.75,52,4
17707,0,544,11,49.45454545454545,67,11
17708,1,520,9,57.77777777777778,67,7
17709,1,296,6,49.333333333333336,57,6
17710,0,52,1,52.0,52,1
17711,0,52,1,52.0,52,1
17712,0,311,8,38.875,57,8
17713,1,99,3,33.0,38,3
17714,1,747,18,41.5,72,18
17715,0,60,1,60.0,60,1
17716,0,62,1,62.0,62,1
17718,1,48,1,48.0,48,1
17719,0,266,7,38.0,48,7
17720,1,51,2,25.5,28,2
17721,1,43,1,43.0,43,1
17722,1,214,5,42.8,62,5
17723,0,162,4,40.5,48,3
17724,1,196,4,49.0,82,4
17725,1,860,18,47.77777777777778,62,18
17726,1,299,7,42.714285714285715,67,7
17727,0,290,6,48.333333333333336,62,4
17728,1,162,3,54.0,67,3
17729,0,249,4,62.25,67,2
17730,0,181,4,45.25,62,4
17731,1,200,4,50.0,62,4
17732,1,238,5,47.6,62,5
17733,0,38,1,38.0,38,1
17734,1,352,8,44.0,62,8
17735,0,109,2,54.5,57,2
17736,0,57,1,57.0,57,1
17737,0,219,4,54.75,67,4
17738,0,315,6,52.5,67,6
17739,0,136,4,34.0,62,3
17740,1,186,4,46.5,57,4
17741,1,66,2,33.0,33,2
17742,0,48,1,48.0,48,1
17743,0,243,5,48.6,82,5
17744,1,1193,31,38.483870967741936,57,31
17745,0,186,3,62.0,67,3
17746,1,43,1,43.0,43,1
17747,0,735,18,40.833333333333336,62,15
17748,0,67,1,67.0,67,1
17749,0,195,5,39.0,57,4
17751,0,38,1,38.0,38,1
17752,1,119,3,39.666666666666664,43,3
17753,0,90,2,45.0,52,2
17754,0,214,5,42.8,52,4
17755,1,134,3,44.666666666666664,48,2
17756,0,414,11,37.63636363636363,62,8
17757,0,143,3,47.666666666666664,62,3
17758,1,98,2,49.0,50,2
17759,0,357,7,51.0,67,7
17760,1,299,7,42.714285714285715,67,7
17761,0,219,4,54.75,67,4
17762,1,293,7,41.857142857142854,57,7
17763,0,51,2,25.5,28,2
17764,1,495,12,41.25,57,12
17765,0,114,3,38.0,38,3
17766,0,162,4,40.5,48,4
17767,1,856,19,45.05263157894737,67,18
17768,0,62,1,62.0,62,1
17769,0,364,9,40.44444444444444,55,8
17770,0,43,1,43.0,43,1
17771,1,937,20,46.85,82,16
17772,0,52,1,52.0,52,1
17773,1,415,10,41.5,48,10
17774,1,170,4,42.5,62,4
17775,1,124,3,41.333333333333336,43,3
17776,1,537,14,38.357142857142854,48,9
17777,0,219,4,54.75,62,4
17778,0,86,2,43.0,48,2
17779,0,419,8,52.375,62,7
17780,1,140,3,46.666666666666664,65,3
17781,1,148,3,49.333333333333336,82,3
17782,0,166,4,41.5,57,3
17783,1,549,15,36.6,52,15
17784,1,61,2,30.5,38,2
17785,0,28,1,28.0,28,1
17786,1,71,2,35.5,43,2
17787,1,96,2,48.0,48,1
17788,1,247,5,49.4,67,5
17789,0,270,7,38.57142857142857,52,4
17790,0,38,1,38.0,38,1
17791,0,28,1,28.0,28,1
17792,0,435,8,54.375,82,8
17794,1,311,6,51.833333333333336,72,5
17795,0,48,1,48.0,48,1
17796,0,23,1,23.0,23,1
17797,0,2289,50,45.78,82,36
17798,0,294,8,36.75,48,7
17799,0,62,1,62.0,62,1
17800,1,142,4,35.5,43,4
17801,1,76,2,38.0,48,2
17803,0,152,3,50.666666666666664,62,3
17804,0,1122,24,46.75,72,11
17805,1,66,2,33.0,38,2
17806,1,199,5,39.8,57,5
17807,0,120,2,60.0,82,2
17808,1,1100,22,50.0,72,20
17810,0,162,3,54.0,67,3
17811,0,52,1,52.0,52,1
17812,0,38,1,38.0,38,1
17813,0,275,7,39.285714285714285,57,6
17814,1,38,1,38.0,38,1
17815,0,261,6,43.5,62,4
17816,0,56,2,28.0,28,1
17817,0,38,1,38.0,38,1
17818,1,38,1,38.0,38,1
17819,1,557,11,50.63636363636363,67,10
17821,0,62,1,62.0,62,1
17822,1,856,19,45.05263157894737,77,19
17823,0,48,1,48.0,48,1
17824,0,195,4,48.75,62,4
17825,0,780,19,41.05263157894737,62,19
17826,1,286,7,40.857142857142854,48,7
17827,0,110,2,55.0,62,2
17828,1,361,9,40.111111111111114,67,8
17829,1,1636,39,41.94871794871795,82,34
17830,0,38,1,38.0,38,1
17831,0,28,1,28.0,28,1
17832,0,112,2,56.0,57,2
17833,1,317,9,35.22222222222222,48,8
17834,0,293,6,48.833333333333336,67,6
17835,0,52,1,52.0,52,1
17836,0,119,3,39.666666666666664,48,3
17837,1,107,4,26.75,33,3
17838,0,48,1,48.0,48,1
17839,1,415,9,46.111111111111114,82,9
17840,0,585,12,48.75,57,10
17841,1,185,5,37.0,43,5
17842,0,119,3,39.666666666666664,48,3
17843,0,33,1,33.0,33,1
17844,1,991,25,39.64,72,25
17845,0,178,5,35.6,43,3
17846,0,43,1,43.0,43,1
17847,0,52,1,52.0,52,1
17848,1,699,18,38.833333333333336,62,17
17849,0,43,1,43.0,43,1
17850,0,104,2,52.0,52,2
17851,1,104,3,34.666666666666664,38,3
17852,1,170,4,42.5,52,4
17853,0,62,1,62.0,62,1
